epoch,train_loss,train_eval,test_loss,test_eval
75,0.6211952649994402,[0.0; 0.0; 0.0; 0.0; 0.0],0.9217913412211234,[0.7532879710197449; 0.8224663734436035; 0.4621352553367615; 0.9082725644111633; 0.821297824382782]
76,0.6162166750720531,[0.0; 0.0; 0.0; 0.0; 0.0],0.8465825329747116,[0.7392416000366211; 0.8110660314559937; 0.4614196717739105; 0.9055168628692627; 0.8249779939651489]
77,0.6072510070358681,[0.0; 0.0; 0.0; 0.0; 0.0],0.8818011670781855,[0.7416406273841858; 0.8257291316986084; 0.45837724208831787; 0.9067930579185486; 0.8285915851593018]
78,0.6017645985611754,[0.0; 0.0; 0.0; 0.0; 0.0],0.891303399152923,[0.7507616877555847; 0.8261573910713196; 0.4600510001182556; 0.9069008231163025; 0.828193187713623]
79,0.6112392621061397,[0.0; 0.0; 0.0; 0.0; 0.0],0.8847725443672716,[0.7496926784515381; 0.8211885690689087; 0.45186588168144226; 0.908862292766571; 0.8273762464523315]
80,0.5990195725664135,[0.0; 0.0; 0.0; 0.0; 0.0],0.8828566785444293,[0.7393739223480225; 0.823329746723175; 0.46119868755340576; 0.9071599841117859; 0.8268884420394897]
81,0.6020039708145933,[0.0; 0.0; 0.0; 0.0; 0.0],0.9189516389579103,[0.7488868832588196; 0.8244785666465759; 0.45584404468536377; 0.9084125757217407; 0.8297339677810669]
82,0.5946719622769893,[0.0; 0.0; 0.0; 0.0; 0.0],0.9206839172463668,[0.752449631690979; 0.829628050327301; 0.46485668420791626; 0.9090351462364197; 0.8229432106018066]
83,0.5964699367813716,[0.0; 0.0; 0.0; 0.0; 0.0],0.9251250739683184,[0.7582400441169739; 0.8331617116928101; 0.4588174819946289; 0.9089112281799316; 0.8270463347434998]
84,0.5813790125562656,[0.0; 0.0; 0.0; 0.0; 0.0],0.8930375387794093,[0.7516794204711914; 0.8289192914962769; 0.45325547456741333; 0.9093513488769531; 0.8239246010780334]
85,0.5829188910541155,[0.0; 0.0; 0.0; 0.0; 0.0],0.8954650770153916,[0.755047619342804; 0.826431155204773; 0.4613014757633209; 0.9079009890556335; 0.826763391494751]
86,0.5799717705770834,[0.0; 0.0; 0.0; 0.0; 0.0],0.8878802719869112,[0.7517511248588562; 0.8284653425216675; 0.4593085050582886; 0.9088453054428101; 0.8230631351470947]
87,0.5817275119669917,[0.0; 0.0; 0.0; 0.0; 0.0],0.9117831179970189,[0.759791910648346; 0.8292423486709595; 0.4696420431137085; 0.9091496467590332; 0.8293477296829224]
88,0.5758817536678272,[0.0; 0.0; 0.0; 0.0; 0.0],0.907842755317688,[0.752686619758606; 0.8312150239944458; 0.46454131603240967; 0.9092002511024475; 0.8284209966659546]
89,0.5735046810924875,[0.0; 0.0; 0.0; 0.0; 0.0],0.9104563918030053,[0.757676899433136; 0.8277807235717773; 0.4641004204750061; 0.908071756362915; 0.825588583946228]
90,0.5807138072207537,[0.0; 0.0; 0.0; 0.0; 0.0],0.905658299462837,[0.7504380941390991; 0.8304073214530945; 0.46927592158317566; 0.9094336628913879; 0.8293639421463013]
91,0.5702625049923693,[0.0; 0.0; 0.0; 0.0; 0.0],0.904912224987097,[0.7504650354385376; 0.829963207244873; 0.46164649724960327; 0.9094638824462891; 0.8275858163833618]
92,0.5660696232292562,[0.0; 0.0; 0.0; 0.0; 0.0],0.9105450772402579,[0.7565364837646484; 0.8301899433135986; 0.46445801854133606; 0.9101394414901733; 0.827682614326477]
93,0.5732747267676768,[0.0; 0.0; 0.0; 0.0; 0.0],0.9203153984588489,[0.7608090043067932; 0.83243727684021; 0.4642490744590759; 0.9097659587860107; 0.8275432586669922]
94,0.5688006723953398,[0.0; 0.0; 0.0; 0.0; 0.0],0.9203374511317203,[0.7540517449378967; 0.8299808502197266; 0.46870872378349304; 0.9091697931289673; 0.8223969340324402]
95,0.5768507630882936,[0.0; 0.0; 0.0; 0.0; 0.0],0.9237352651462221,[0.7542784810066223; 0.8320749998092651; 0.46640288829803467; 0.9096572399139404; 0.8258419632911682]
96,0.574442629256259,[0.0; 0.0; 0.0; 0.0; 0.0],0.9163031745375249,[0.7563340067863464; 0.8307292461395264; 0.47083544731140137; 0.9099506735801697; 0.8232380151748657]
97,0.5698833923466158,[0.0; 0.0; 0.0; 0.0; 0.0],0.9197683146125392,[0.7572934031486511; 0.8335006833076477; 0.474429190158844; 0.909889817237854; 0.8250923156738281]
98,0.5676583708911542,[0.0; 0.0; 0.0; 0.0; 0.0],0.9245365209746779,[0.7567050457000732; 0.8343228101730347; 0.47209206223487854; 0.9098150730133057; 0.825513482093811]
99,0.5626906202592071,[0.0; 0.0; 0.0; 0.0; 0.0],0.9255831638971964,[0.7556254863739014; 0.8326750993728638; 0.4679486155509949; 0.9105393886566162; 0.8241938352584839]
100,0.5606956085885071,[0.0; 0.0; 0.0; 0.0; 0.0],0.9263151654025965,[0.7573108673095703; 0.8331021070480347; 0.47119438648223877; 0.9100300669670105; 0.8238707780838013]
